0;{'eps': 0.0670235960002, 'min_samples': 32};0.6374866677063142;784
1;{'eps': 0.0523544694097, 'min_samples': 21};0.463521796680084;781
2;{'eps': 0.0347805002865, 'min_samples': 2};0.0018572430528440709;520
3;{'eps': 0.1283354419838, 'min_samples': 98};0.8977514243498146;414
4;{'eps': 0.0336106732466, 'min_samples': 6};0.021428217584344766;402
