0;{'eps': 0.0655470696723, 'min_samples': 31};0.6579444391243274;314
1;{'eps': 0.0786663421857, 'min_samples': 41};0.7753573878145056;292
2;{'eps': 0.0347805002865, 'min_samples': 2};0.0018572430528440709;307
3;{'eps': 0.1283354419838, 'min_samples': 98};0.8977514243498146;325
4;{'eps': 0.0336106732466, 'min_samples': 6};0.021428217584344766;331
