0;{'eps': 0.0643945643083, 'min_samples': 67};0.7087580147390053;93
1;{'eps': 0.0916073448135, 'min_samples': 32};1.3502710893279197;84
2;{'eps': 0.0565826020597, 'min_samples': 55};0.6104653242885004;135
3;{'eps': 0.0312124420133, 'min_samples': 11};0.4824136938525825;70
4;{'eps': 0.0684133237653, 'min_samples': 77};0.8511137009694499;67
