0;{'eps': 0.0655470696723, 'min_samples': 31};0.6579444391243274;324
1;{'eps': 0.0782807904541, 'min_samples': 40};0.8005971130888542;202
2;{'eps': 0.0347805002865, 'min_samples': 2};0.0018572430528440709;243
3;{'eps': 0.1284926188647, 'min_samples': 99};0.9380891051312876;146
4;{'eps': 0.1026204868924, 'min_samples': 21};1.3660315336867297;154
